P,S,T,
M,a,x, ,T,e,m,p,e,r,a,t,u,r,e,F,
M,e,a,n, ,T,e,m,p,e,r,a,t,u,r,e,F,
M,i,n, ,T,e,m,p,e,r,a,t,u,r,e,F,
8,7,V,A,
1961-6-13,91,80,69,
1961-6-14,86,78,70,
1961-6-15,73,65,54,
1961-6-16,73,62,50,
1961-6-17,78,62,46,
1961-6-18,84,68,51,
1961-6-19,82,68,55,
1961-6-20,84,72,59,
1961-6-21,72,68,64,
1961-6-22,81,74,66,
1961-6-23,81,71,61,
1961-6-24,78,71,64,
1961-6-25,81,69,57,
1961-6-26,68,62,57,
1961-6-27,78,69,60,
1961-6-28,82,70,57,
1961-6-29,88,74,59,
1961-6-30,86,75,64,
1961-7-1,91,80,70,
1961-7-2,88,80,73,
1961-7-3,82,76,71,
1961-7-4,82,72,63,
1961-7-5,79,72,66,
1961-7-6,75,70,66,
1961-7-7,79,72,66,
1961-7-8,82,71,60,
1961-7-9,81,69,57,
1961-7-10,84,69,54,
1961-7-11,82,68,55,
1961-7-12,73,68,62,
1961-7-13,88,77,66,
1961-7-14,87,79,71,
1961-7-15,87,78,70,
1961-7-16,86,78,69,
1961-7-17,90,80,69,
1961-7-18,88,77,66,
1961-7-19,84,74,64,
1961-7-20,91,81,71,
1961-7-21,91,80,69,
1961-7-22,91,78,66,
1961-7-23,90,80,71,
1961-7-24,91,80,69,
1961-7-25,91,82,73,
1961-7-26,86,79,72,
1961-7-27,88,76,64,
1961-7-28,89,76,64,
1961-7-29,91,80,69,
1961-7-30,93,82,70,
1961-7-31,95,84,73,
1961-8-1,90,82,73,
1961-8-2,79,74,70,
1961-8-3,82,76,70,
1961-8-4,89,78,66,
1961-8-5,81,74,66,
1961-8-6,84,77,70,
1961-8-7,84,75,66,
1961-8-8,87,76,66,
1961-8-9,88,80,72,
1961-8-10,87,78,68,
1961-8-11,87,80,72,
1961-8-12,84,80,75,
1961-8-13,81,72,62,
1961-8-14,82,70,57,
1961-8-15,86,72,57,
1961-8-16,89,76,62,
1961-8-17,84,74,64,
1961-8-18,84,75,66,
1961-8-19,82,70,57,
1961-8-20,69,66,62,
1961-8-21,78,70,62,
1961-8-22,82,72,62,
1961-8-23,89,80,70,
1961-8-24,84,77,70,
1961-8-25,82,76,70,
1961-8-26,82,76,70,
1961-8-27,88,78,68,
1961-8-28,91,80,69,
1961-8-29,90,80,69,
1961-8-30,88,78,68,
1961-8-31,91,78,66,
1961-9-1,90,80,71,
1961-9-2,90,80,71,
1961-9-3,98,84,70,
1961-9-4,89,79,69,
1961-9-5,91,80,69,
1961-9-6,93,82,71,
1961-9-7,88,79,70,
1961-9-8,82,76,70,
1961-9-9,86,79,72,
1961-9-10,89,80,70,
1961-9-11,91,80,69,
1961-9-12,93,81,69,
1961-9-13,88,78,69,
1961-9-14,84,76,69,
1961-9-15,75,66,57,
1961-9-16,72,61,50,
1961-9-17,72,62,51,
1961-9-18,64,57,50,
1961-9-19,68,62,57,
1961-9-20,71,68,66,
1961-9-21,86,75,64,
1961-9-22,90,76,61,
1961-9-23,90,77,64,
1961-9-24,90,78,66,
1961-9-25,90,78,66,
1961-9-26,81,72,62,
1961-9-27,78,66,55,
1961-9-28,78,66,54,
1961-9-29,73,62,50,
1961-9-30,75,60,45,
1961-10-1,77,64,52,
1961-10-2,71,64,57,
1961-10-3,62,56,50,
1961-10-4,62,54,46,
1961-10-5,68,54,39,
1961-10-6,78,62,45,
1961-10-7,81,64,48,
1961-10-8,81,66,51,
1961-10-9,80,68,55,
1961-10-10,80,66,52,
1961-10-11,82,66,50,
1961-10-12,82,66,50,
1961-10-13,81,68,54,
1961-10-14,66,58,48,
1961-10-15,57,50,42,
1961-10-16,72,56,41,
1961-10-17,73,56,39,
1961-10-18,80,62,45,
1961-10-19,78,63,48,
1961-10-20,60,57,54,
1961-10-21,60,56,52,
1961-10-22,64,58,53,
1961-10-23,66,54,43,
1961-10-24,69,54,39,
1961-10-25,78,62,46,
1961-10-26,64,55,46,
1961-10-27,61,50,39,
1961-10-28,64,48,32,
1961-10-29,78,62,46,
1961-10-30,80,67,54,
1961-10-31,78,71,64,
1961-11-1,75,66,57,
1961-11-2,68,60,52,
1961-11-3,78,68,59,
1961-11-4,79,72,66,
1961-11-5,82,72,63,
1961-11-6,73,64,54,
1961-11-7,64,56,46,
1961-11-8,52,44,37,
1961-11-9,52,41,30,
1961-11-10,55,42,30,
1961-11-11,62,45,28,
1961-11-12,55,48,42,
1961-11-13,66,59,52,
1961-11-14,63,60,57,
1961-11-15,60,56,51,
1961-11-16,60,56,54,
1961-11-17,60,52,43,
1961-11-18,46,40,35,
1961-11-19,41,36,30,
1961-11-20,43,38,32,
1961-11-21,46,40,35,
1961-11-22,50,39,28,
1961-11-23,46,41,36,
1961-11-24,53,48,42,
1961-11-25,64,52,39,
1961-11-26,60,47,34,
1961-11-27,61,50,37,
1961-11-28,42,36,30,
1961-11-29,44,36,28,
1961-11-30,57,44,32,
1961-12-1,55,42,30,
1961-12-2,59,49,39,
1961-12-3,62,54,43,
1961-12-4,57,46,36,
1961-12-5,61,52,39,
1961-12-6,54,44,35,
1961-12-7,51,45,39,
1961-12-8,45,36,28,
1961-12-9,30,26,21,
1961-12-10,35,32,30,
1961-12-11,43,38,33,
1961-12-12,46,42,39,
1961-12-13,54,41,28,
1961-12-14,37,28,19,
1961-12-15,44,36,27,
1961-12-16,30,26,21,
1961-12-17,36,33,30,
1961-12-18,54,44,33,
1961-12-19,46,42,39,
1961-12-20,46,40,34,
1961-12-21,41,36,32,
1961-12-22,44,36,27,
1961-12-23,35,30,25,
1961-12-24,39,36,32,
1961-12-25,39,34,28,
1961-12-26,51,35,19,
1961-12-27,50,42,34,
1961-12-28,39,34,25,
1961-12-29,28,24,19,
1961-12-30,36,26,15,
1961-12-31,37,28,19,
1962-1-1,37,32,28,
1962-1-2,35,27,19,
1962-1-3,48,35,24,
1962-1-4,60,50,41,
1962-1-5,43,40,36,
1962-1-6,44,40,37,
1962-1-7,48,42,37,
1962-1-8,44,37,30,
1962-1-9,32,29,26,
1962-1-10,28,18,8,
1962-1-11,21,12,3,
1962-1-12,33,22,10,
1962-1-13,44,26,9,
1962-1-14,45,30,16,
1962-1-15,55,44,33,
1962-1-16,46,39,30,
1962-1-17,45,36,27,
1962-1-18,32,29,26,
1962-1-19,34,30,27,
1962-1-20,46,35,24,
1962-1-21,41,36,30,
1962-1-22,52,44,35,
1962-1-23,57,46,35,
1962-1-24,48,38,28,
1962-1-25,68,56,44,
1962-1-26,57,52,46,
1962-1-27,60,50,39,
1962-1-28,37,32,27,
1962-1-29,39,30,21,
1962-1-30,57,41,23,
1962-1-31,35,24,12,
1962-2-1,36,32,27,
1962-2-2,33,30,26,
1962-2-3,57,42,28,
1962-2-4,73,53,33,
1962-2-5,70,59,45,
1962-2-6,43,32,21,
1962-2-7,34,22,10,
1962-2-8,42,34,25,
1962-2-9,36,32,28,
1962-2-10,37,29,21,
1962-2-11,33,22,12,
1962-2-12,27,25,23,
1962-2-13,36,26,17,
1962-2-14,55,42,30,
1962-2-15,46,38,30,
1962-2-16,37,32,26,
1962-2-17,52,38,25,
1962-2-18,43,34,26,
1962-2-19,48,40,33,
1962-2-20,51,44,34,
1962-2-21,35,32,30,
1962-2-22,68,50,33,
1962-2-23,53,45,37,
1962-2-24,62,50,36,
1962-2-25,42,35,28,
1962-2-26,48,40,32,
1962-2-27,57,50,44,
1962-2-28,60,52,44,
1962-3-1,43,36,27,
1962-3-2,36,27,18,
1962-3-3,46,32,17,
1962-3-4,52,36,19,
1962-3-5,37,32,28,
1962-3-6,36,34,32,
1962-3-7,43,36,30,
1962-3-8,46,36,25,
1962-3-9,36,32,28,
1962-3-10,46,39,32,
1962-3-11,45,40,35,
1962-3-12,61,49,37,
1962-3-13,52,47,42,
1962-3-14,48,44,37,
1962-3-15,55,44,33,
1962-3-16,46,40,34,
1962-3-17,48,40,33,
1962-3-18,54,44,35,
1962-3-19,51,40,28,
1962-3-20,64,54,45,
1962-3-21,52,48,44,
1962-3-22,48,44,41,
1962-3-23,57,47,37,
1962-3-24,59,50,41,
1962-3-25,64,50,37,
1962-3-26,64,53,42,
1962-3-27,64,50,36,
1962-3-28,71,54,37,
1962-3-29,73,58,42,
1962-3-30,78,66,55,
1962-3-31,69,63,57,
1962-4-1,59,51,42,
1962-4-2,50,44,37,
1962-4-3,51,40,30,
1962-4-4,59,44,28,
1962-4-5,68,54,39,
1962-4-6,66,58,51,
1962-4-7,72,64,55,
1962-4-8,61,56,48,
1962-4-9,70,54,39,
1962-4-10,68,58,48,
1962-4-11,55,50,44,
1962-4-12,48,44,41,
1962-4-13,54,48,42,
1962-4-14,55,47,39,
1962-4-15,46,42,36,
1962-4-16,48,40,32,
1962-4-17,55,44,33,
1962-4-18,59,50,42,
1962-4-19,62,52,42,
1962-4-20,50,44,39,
1962-4-21,72,56,41,
1962-4-22,86,66,46,
1962-4-23,75,66,55,
1962-4-24,79,61,43,
1962-4-25,84,64,45,
1962-4-26,90,72,55,
1962-4-27,88,74,61,
1962-4-28,84,73,62,
1962-4-29,75,70,63,
1962-4-30,86,72,59,
1962-5-1,89,75,61,
1962-5-2,64,60,57,
1962-5-3,78,63,48,
1962-5-4,81,69,57,
1962-5-5,87,70,54,
1962-5-6,87,72,57,
1962-5-7,82,72,63,
1962-5-8,84,69,54,
1962-5-9,61,56,50,
1962-5-10,64,53,42,
1962-5-11,75,64,54,
1962-5-12,68,62,55,
1962-5-13,60,53,46,
1962-5-14,84,69,54,
1962-5-15,95,80,64,
1962-5-16,88,75,62,
1962-5-17,79,70,62,
1962-5-18,95,78,62,
1962-5-19,97,82,66,
1962-5-20,91,78,66,
1962-5-21,87,78,70,
1962-5-22,84,73,62,
1962-5-23,78,70,63,
1962-5-24,84,74,64,
1962-5-25,89,76,64,
1962-5-26,88,76,64,
1962-5-27,71,66,60,
1962-5-28,66,63,60,
1962-5-29,73,64,55,
1962-5-30,82,73,64,
1962-5-31,86,75,64,
1962-6-1,88,76,64,
1962-6-2,93,78,63,
1962-6-3,68,66,64,
1962-6-4,73,68,62,
1962-6-5,80,72,64,
1962-6-6,82,72,63,
1962-6-7,84,70,55,
1962-6-8,84,70,55,
1962-6-9,86,72,57,
1962-6-10,86,73,60,
1962-6-11,84,75,66,
1962-6-12,75,72,68,
1962-6-13,73,68,63,
1962-6-14,73,66,60,
1962-6-15,81,69,57,
1962-6-16,86,72,57,
1962-6-17,90,76,62,
1962-6-18,91,78,66,
1962-6-19,91,80,68,
1962-6-20,75,70,64,
1962-6-21,84,72,59,
1962-6-22,82,72,62,
1962-6-23,84,75,66,
1962-6-24,82,74,66,
1962-6-25,88,77,66,
1962-6-26,78,72,66,
1962-6-27,82,73,64,
1962-6-28,81,74,64,
1962-6-29,77,66,55,
1962-6-30,84,72,59,
1962-7-1,88,77,66,
1962-7-2,79,72,64,
1962-7-3,68,66,62,
1962-7-4,71,66,60,
1962-7-5,87,71,55,
1962-7-6,82,72,61,
1962-7-7,91,78,64,
1962-7-8,90,80,70,
1962-7-9,88,80,71,
1962-7-10,87,74,61,
1962-7-11,89,74,60,
1962-7-12,89,76,64,
1962-7-13,91,80,69,
1962-7-14,84,77,70,
1962-7-15,82,76,69,
1962-7-16,75,70,66,
1962-7-17,78,72,66,
1962-7-18,84,74,64,
1962-7-19,88,76,64,
1962-7-20,87,76,64,
1962-7-21,86,78,69,
1962-7-22,87,76,64,
1962-7-23,84,76,68,
1962-7-24,84,76,68,
1962-7-25,75,70,64,
1962-7-26,82,74,64,
1962-7-27,82,70,57,
1962-7-28,82,68,53,
1962-7-29,72,66,61,
1962-7-30,82,72,61,
1962-7-31,90,80,69,
1962-8-1,86,76,66,
1962-8-2,87,74,62,
1962-8-3,72,68,64,
1962-8-4,81,72,64,
1962-8-5,84,75,66,
1962-8-6,87,78,70,
1962-8-7,88,80,71,
1962-8-8,90,77,64,
1962-8-9,84,73,62,
1962-8-10,78,70,61,
1962-8-11,82,68,55,
1962-8-12,82,68,55,
1962-8-13,77,69,61,
1962-8-14,87,76,66,
1962-8-15,84,72,60,
1962-8-16,86,75,64,
1962-8-17,88,77,66,
1962-8-18,84,74,63,
1962-8-19,86,72,57,
1962-8-20,95,84,72,
1962-8-21,93,82,69,
1962-8-22,89,78,66,
1962-8-23,84,74,63,
1962-8-24,82,72,62,
1962-8-25,84,72,59,
1962-8-26,87,78,69,
1962-8-27,87,76,66,
1962-8-28,81,75,69,
1962-8-29,88,74,60,
1962-8-30,93,78,64,
1962-8-31,90,77,64,
1962-9-1,93,78,64,
1962-9-2,87,78,68,
1962-9-3,72,67,62,
1962-9-4,70,68,66,
1962-9-5,81,74,68,
1962-9-6,73,64,52,
1962-9-7,73,62,50,
1962-9-8,80,64,48,
1962-9-9,81,72,62,
1962-9-10,82,76,71,
1962-9-11,84,78,68,
1962-9-12,87,71,55,
1962-9-13,88,72,55,
1962-9-14,88,76,63,
1962-9-15,81,72,64,
1962-9-16,70,66,61,
1962-9-17,78,68,59,
1962-9-18,75,68,59,
1962-9-19,77,62,48,
1962-9-20,66,60,48,
1962-9-21,68,54,39,
1962-9-22,75,56,37,
1962-9-23,68,62,55,
1962-9-24,70,58,46,
1962-9-25,64,58,52,
1962-9-26,64,62,57,
1962-9-27,62,60,55,
1962-9-28,66,60,54,
1962-9-29,72,60,48,
1962-9-30,75,60,45,
1962-10-1,78,62,45,
1962-10-2,73,62,52,
1962-10-3,66,60,55,
1962-10-4,66,64,62,
1962-10-5,79,70,61,
1962-10-6,75,65,55,
1962-10-7,79,67,55,
1962-10-8,82,71,60,
1962-10-9,75,67,59,
1962-10-10,80,66,53,
1962-10-11,86,68,51,
1962-10-12,88,75,62,
1962-10-13,80,71,61,
1962-10-14,79,68,57,
1962-10-15,82,71,60,
1962-10-16,81,71,61,
1962-10-17,78,68,57,
1962-10-18,70,58,45,
1962-10-19,71,55,39,
1962-10-20,78,60,41,
1962-10-21,70,62,53,
1962-10-22,68,57,46,
1962-10-23,68,59,48,
1962-10-24,55,47,39,
1962-10-25,46,39,32,
1962-10-26,42,36,30,
1962-10-27,55,42,28,
1962-10-28,73,54,35,
1962-10-29,70,59,48,
1962-10-30,55,50,45,
1962-10-31,51,43,35,
1962-11-1,54,45,36,
1962-11-2,53,42,30,
1962-11-3,45,42,37,
1962-11-4,52,41,30,
1962-11-5,42,40,37,
1962-11-6,55,42,30,
1962-11-7,63,45,27,
1962-11-8,62,50,37,
1962-11-9,60,53,46,
1962-11-10,55,50,45,
1962-11-11,64,54,43,
1962-11-12,55,44,32,
1962-11-13,48,40,33,
1962-11-14,55,49,43,
1962-11-15,64,50,37,
1962-11-16,64,54,43,
1962-11-17,59,54,48,
1962-11-18,50,44,39,
1962-11-19,46,39,32,
1962-11-20,52,44,37,
1962-11-21,52,48,43,
1962-11-22,55,47,37,
1962-11-23,54,43,32,
1962-11-24,55,47,39,
1962-11-25,41,36,32,
1962-11-26,45,38,32,
1962-11-27,48,42,37,
1962-11-28,51,45,39,
1962-11-29,62,54,46,
1962-11-30,63,52,41,
1962-12-1,66,50,35,
1962-12-2,66,50,35,
1962-12-3,62,50,37,
1962-12-4,55,49,43,
1962-12-5,64,50,36,
1962-12-6,43,36,30,
1962-12-7,43,38,32,
1962-12-8,46,39,32,
1962-12-9,37,31,23,
1962-12-10,30,24,19,
1962-12-11,30,22,15,
1962-12-12,21,16,10,
1962-12-13,24,16,7,
1962-12-14,32,24,17,
1962-12-15,35,22,10,
1962-12-16,36,31,25,
1962-12-17,57,40,24,
1962-12-18,50,38,27,
1962-12-19,59,43,27,
1962-12-20,54,41,28,
1962-12-21,28,23,19,
1962-12-22,50,39,28,
1962-12-23,48,38,28,
1962-12-24,35,29,23,
1962-12-25,27,24,21,
1962-12-26,50,36,21,
1962-12-27,37,34,30,
1962-12-28,48,34,19,
1962-12-29,37,31,25,
1962-12-30,36,27,18,
1962-12-31,28,18,9,
1963-1-1,34,26,17,
1963-1-2,41,34,28,
1963-1-3,44,34,23,
1963-1-4,46,34,21,
1963-1-5,41,30,19,
1963-1-6,51,40,30,
1963-1-7,48,36,24,
1963-1-8,41,36,30,
1963-1-9,51,40,28,
1963-1-10,60,48,37,
1963-1-11,66,56,46,
1963-1-12,66,54,41,
1963-1-13,43,36,28,
1963-1-14,37,28,19,
1963-1-15,43,28,14,
1963-1-16,46,35,24,
1963-1-17,55,40,26,
1963-1-18,44,39,34,
1963-1-19,39,34,28,
1963-1-20,61,49,37,
1963-1-21,48,34,19,
1963-1-22,44,30,15,
1963-1-23,45,32,16,
1963-1-24,23,14,5,
1963-1-25,34,23,12,
1963-1-26,33,27,21,
1963-1-27,35,25,14,
1963-1-28,28,18,9,
1963-1-29,35,19,3,
1963-1-30,39,34,30,
1963-1-31,37,32,28,
1963-2-1,28,26,25,
1963-2-2,36,32,27,
1963-2-3,43,34,24,
1963-2-4,37,26,14,
1963-2-5,57,39,21,
1963-2-6,66,46,26,
1963-2-7,54,43,32,
1963-2-8,41,32,23,
1963-2-9,35,26,17,
1963-2-10,46,34,23,
1963-2-11,53,47,39,
1963-2-12,39,34,28,
1963-2-13,35,28,21,
1963-2-14,39,31,23,
1963-2-15,28,22,16,
1963-2-16,37,24,10,
1963-2-17,45,28,12,
1963-2-18,57,40,24,
1963-2-19,41,38,34,
1963-2-20,55,45,35,
1963-2-21,45,30,15,
1963-2-22,25,15,5,
1963-2-23,37,22,8,
1963-2-24,46,37,28,
1963-2-25,55,41,27,
1963-2-26,36,28,18,
1963-2-27,36,24,12,
1963-2-28,55,42,28,
1963-3-1,41,38,35,
1963-3-2,51,42,32,
1963-3-3,62,45,28,
1963-3-4,69,53,37,
1963-3-5,64,54,43,
1963-3-6,55,46,37,
1963-3-7,51,45,39,
1963-3-8,60,46,33,
1963-3-9,64,50,37,
1963-3-10,57,51,42,
1963-3-11,39,34,30,
1963-3-12,54,44,33,
1963-3-13,50,,50,
1963-3-14,,,,
1963-3-15,,,,
1963-3-16,,,,
1963-3-17,,,,
1963-3-18,,,,
1963-3-19,,,,
1963-3-20,55,47,39,
1963-3-21,41,38,35,
1963-3-22,45,40,34,
1963-3-23,63,46,30,
1963-3-24,78,56,35,
1963-3-25,78,66,53,
1963-3-26,66,58,50,
1963-3-27,64,55,46,
1963-3-28,79,62,46,
1963-3-29,82,65,48,
1963-3-30,84,66,48,
1963-3-31,77,67,57,
1963-4-1,70,59,48,
1963-4-2,88,69,50,
1963-4-3,88,76,63,
1963-4-4,75,60,46,
1963-4-5,61,50,39,
1963-4-6,64,50,37,
1963-4-7,70,56,43,
1963-4-8,70,54,37,
1963-4-9,64,56,48,
1963-4-10,53,46,39,
1963-4-11,60,48,37,
1963-4-12,64,52,41,
1963-4-13,59,50,42,
1963-4-14,63,54,46,
1963-4-15,62,52,42,
1963-4-16,70,53,36,
1963-4-17,79,66,54,
1963-4-18,82,73,64,
1963-4-19,88,74,59,
1963-4-20,82,74,66,
1963-4-21,82,68,54,
1963-4-22,77,66,54,
1963-4-23,75,62,46,
1963-4-24,59,52,45,
1963-4-25,68,54,41,
1963-4-26,68,56,44,
1963-4-27,72,58,43,
1963-4-28,75,58,42,
1963-4-29,54,50,45,
1963-4-30,75,60,46,
1963-5-1,51,45,39,
1963-5-2,75,57,39,
1963-5-3,82,60,39,
1963-5-4,86,68,50,
1963-5-5,90,72,54,
1963-5-6,81,72,63,
1963-5-7,78,66,54,
1963-5-8,88,72,57,
1963-5-9,93,80,66,
1963-5-10,89,79,69,
1963-5-11,80,70,55,
1963-5-12,60,53,46,
1963-5-13,57,52,46,
1963-5-14,82,65,48,
1963-5-15,78,68,57,
1963-5-16,79,68,57,
1963-5-17,62,60,57,
1963-5-18,80,70,60,
1963-5-19,82,68,54,
1963-5-20,80,70,61,
1963-5-21,62,58,55,
1963-5-22,73,60,48,
1963-5-23,72,60,48,
1963-5-24,75,58,42,
1963-5-25,71,60,48,
1963-5-26,75,64,53,
1963-5-27,64,60,57,
1963-5-28,66,60,55,
1963-5-29,80,71,62,
1963-5-30,82,71,60,
1963-5-31,82,70,57,
1963-6-1,81,68,54,
1963-6-2,64,58,53,
1963-6-3,66,64,62,
1963-6-4,82,72,61,
1963-6-5,82,72,62,
1963-6-6,89,76,64,
1963-6-7,91,80,66,
1963-6-8,72,68,64,
1963-6-9,90,77,64,
1963-6-10,95,86,78,
1963-6-11,86,76,66,
1963-6-12,79,72,64,
1963-6-13,78,70,61,
1963-6-14,86,74,62,
1963-6-15,79,71,63,
1963-6-16,71,65,59,
1963-6-17,84,70,57,
1963-6-18,88,74,59,
1963-6-19,88,74,60,
1963-6-20,84,72,60,
1963-6-21,75,68,62,
1963-6-22,81,67,53,
1963-6-23,88,71,54,
1963-6-24,90,72,55,
1963-6-25,91,76,60,
1963-6-26,98,79,60,
1963-6-27,93,78,64,
1963-6-28,91,81,71,
1963-6-29,93,82,70,
1963-6-30,93,80,68,
1963-7-1,93,80,66,
1963-7-2,88,79,70,
1963-7-3,86,78,70,
1963-7-4,84,72,60,
1963-7-5,89,72,55,
1963-7-6,88,74,61,
1963-7-7,89,75,61,
1963-7-8,87,76,64,
1963-7-9,81,70,60,
1963-7-10,75,64,54,
1963-7-11,84,68,52,
1963-7-12,84,70,57,
1963-7-13,84,70,55,
1963-7-14,73,68,62,
1963-7-15,88,77,66,
1963-7-16,93,78,64,
1963-7-17,90,78,66,
1963-7-18,96,83,70,
1963-7-19,91,82,73,
1963-7-20,88,82,75,
1963-7-21,84,75,66,
1963-7-22,86,75,64,
1963-7-23,81,72,63,
1963-7-24,87,76,64,
1963-7-25,93,78,64,
1963-7-26,91,78,64,
1963-7-27,93,82,70,
1963-7-28,97,85,73,
1963-7-29,88,80,71,
1963-7-30,91,82,73,
1963-7-31,87,78,70,
1963-8-1,87,78,68,
1963-8-2,90,79,68,
1963-8-3,89,76,64,
1963-8-4,88,82,73,
1963-8-5,87,74,60,
1963-8-6,88,74,60,
1963-8-7,81,72,64,
1963-8-8,90,77,64,
1963-8-9,91,80,68,
1963-8-10,84,77,70,
1963-8-11,89,79,69,
1963-8-12,88,74,60,
1963-8-13,88,77,66,
1963-8-14,79,72,64,
1963-8-15,80,66,53,
1963-8-16,84,69,54,
1963-8-17,90,77,64,
1963-8-18,88,78,68,
1963-8-19,81,72,62,
1963-8-20,87,78,69,
1963-8-21,82,74,66,
1963-8-22,87,78,68,
1963-8-23,88,78,68,
1963-8-24,88,76,63,
1963-8-25,73,68,63,
1963-8-26,75,68,60,
1963-8-27,79,66,54,
1963-8-28,80,68,57,
1963-8-29,84,70,57,
1963-8-30,88,80,72,
1963-8-31,84,72,60,
1963-9-1,82,70,59,
1963-9-2,84,68,53,
1963-9-3,89,76,64,
1963-9-4,82,77,72,
1963-9-5,73,66,60,
1963-9-6,71,64,57,
1963-9-7,80,67,54,
1963-9-8,80,68,57,
1963-9-9,84,70,57,
1963-9-10,86,74,62,
1963-9-11,82,72,62,
1963-9-12,89,80,70,
1963-9-13,78,69,60,
1963-9-14,64,60,55,
1963-9-15,62,57,52,
1963-9-16,71,64,57,
1963-9-17,82,66,51,
1963-9-18,77,70,62,
1963-9-19,89,73,57,
1963-9-20,90,72,55,
1963-9-21,72,66,59,
1963-9-22,71,61,51,
1963-9-23,69,56,43,
1963-9-24,64,50,36,
1963-9-25,71,53,35,
1963-9-26,80,64,48,
1963-9-27,82,66,51,
1963-9-28,80,68,55,
1963-9-29,78,68,59,
1963-9-30,72,60,48,
1963-10-1,73,58,43,
1963-10-2,78,62,45,
1963-10-3,82,70,59,
1963-10-4,75,66,55,
1963-10-5,72,56,39,
1963-10-6,80,62,43,
1963-10-7,86,68,50,
1963-10-8,84,73,62,
1963-10-9,70,59,48,
1963-10-10,72,56,39,
1963-10-11,79,59,39,
1963-10-12,73,62,51,
1963-10-13,68,54,39,
1963-10-14,73,56,39,
1963-10-15,80,60,39,
1963-10-16,82,63,44,
1963-10-17,84,65,46,
1963-10-18,82,66,50,
1963-10-19,82,65,48,
1963-10-20,82,66,50,
1963-10-21,82,67,52,
1963-10-22,64,60,57,
1963-10-23,64,60,55,
1963-10-24,77,62,46,
1963-10-25,75,60,46,
1963-10-26,78,66,55,
1963-10-27,84,69,54,
1963-10-28,68,62,54,
1963-10-29,57,52,48,
1963-10-30,59,52,46,
1963-10-31,66,55,44,
1963-11-1,66,56,45,
1963-11-2,48,42,37,
1963-11-3,55,48,41,
1963-11-4,59,44,30,
1963-11-5,57,51,45,
1963-11-6,57,54,52,
1963-11-7,61,58,55,
1963-11-8,66,60,55,
1963-11-9,71,60,48,
1963-11-10,66,52,39,
1963-11-11,66,54,41,
1963-11-12,55,47,35,
1963-11-13,52,40,28,
1963-11-14,52,41,30,
1963-11-15,55,48,42,
1963-11-16,66,50,35,
1963-11-17,78,62,46,
1963-11-18,78,62,46,
1963-11-19,68,58,46,
1963-11-20,59,47,35,
1963-11-21,69,57,45,
1963-11-22,69,57,45,
1963-11-23,64,60,54,
1963-11-24,53,46,37,
1963-11-25,48,39,30,
1963-11-26,45,40,35,
1963-11-27,71,58,45,
1963-11-28,57,50,42,
1963-11-29,64,50,37,
1963-11-30,42,39,34,
1963-12-1,44,37,30,
1963-12-2,44,34,25,
1963-12-3,43,38,33,
1963-12-4,42,34,27,
1963-12-5,44,37,30,
1963-12-6,46,36,26,
1963-12-7,55,40,26,
1963-12-8,43,38,33,
1963-12-9,44,38,33,
1963-12-10,46,40,33,
1963-12-11,39,36,33,
1963-12-12,46,40,33,
1963-12-13,42,40,37,
1963-12-14,39,32,23,
1963-12-15,33,26,19,
1963-12-16,32,26,19,
1963-12-17,34,24,14,
1963-12-18,37,30,23,
1963-12-19,33,26,16,
1963-12-20,28,20,12,
1963-12-21,32,24,15,
1963-12-22,37,24,12,
1963-12-23,33,28,23,
1963-12-24,42,33,24,
1963-12-25,46,36,27,
1963-12-26,59,44,30,
1963-12-27,52,44,36,
1963-12-28,37,32,25,
1963-12-29,39,29,19,
1963-12-30,32,24,16,
1963-12-31,26,18,9,
1964-1-1,42,34,26,
1964-1-2,53,44,36,
1964-1-3,62,50,39,
1964-1-4,54,49,43,
1964-1-5,54,43,32,
1964-1-6,54,42,30,
1964-1-7,51,44,37,
1964-1-8,39,36,33,
1964-1-9,48,42,37,
1964-1-10,48,38,28,
1964-1-11,44,34,23,
1964-1-12,30,24,18,
1964-1-13,26,22,19,
1964-1-14,30,24,18,
1964-1-15,35,22,10,
1964-1-16,45,34,23,
1964-1-17,43,36,27,
1964-1-18,52,36,21,
1964-1-19,48,38,27,
1964-1-20,46,42,37,
1964-1-21,64,54,44,
1964-1-22,66,56,46,
1964-1-23,63,46,30,
1964-1-24,59,46,33,
1964-1-25,61,53,45,
1964-1-26,55,46,37,
1964-1-27,62,50,39,
1964-1-28,48,38,26,
1964-1-29,44,32,21,
1964-1-30,55,40,24,
1964-1-31,39,33,27,
1964-2-1,51,42,34,
1964-2-2,48,42,37,
1964-2-3,48,37,26,
1964-2-4,57,38,19,
1964-2-5,64,54,43,
1964-2-6,48,44,39,
1964-2-7,57,52,44,
1964-2-8,43,38,33,
1964-2-9,48,38,28,
1964-2-10,48,39,28,
1964-2-11,30,26,21,
1964-2-12,37,26,15,
1964-2-13,41,32,24,
1964-2-14,43,38,30,
1964-2-15,36,30,23,
1964-2-16,43,36,28,
1964-2-17,46,36,26,
1964-2-18,33,30,27,
1964-2-19,39,36,32,
1964-2-20,39,34,28,
1964-2-21,37,31,25,
1964-2-22,33,27,21,
1964-2-23,35,26,16,
1964-2-24,46,35,24,
1964-2-25,32,26,19,
1964-2-26,55,40,24,
1964-2-27,39,32,25,
1964-2-28,33,29,25,
1964-2-29,45,36,28,
1964-3-1,52,41,30,
